Zipcode,Order#,City,State
70611,"[3004283287, 2887739238, 3010259185, 3010259185, 3010259185, 3010259185, 3010259185, 3010259185, 3010259185, 3010259185, 3010259185, 3010259185, 3010259185, 3010259185, 3010259185, 3010259185, 3023127626, 2924111256, 2924111256, 2924111256, 3022840972, 2986406880, 3022201291, 2746553270, 2883788506, 2883788506, 2906844167]","['LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70615,"[3020222553, 2827169232, 2827169232]","['LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES']","['LA', 'LA', 'LA']"
70631,"[3022690466, 2881409968]","['CAMERON', 'CAMERON']","['LA', 'LA']"
70633,"[2720429326, 2720429326]","['DEQUINCY', 'DEQUINCY']","['LA', 'LA']"
70634,"[3024372525, 3023639354, 3023584814, 2879806634, 2879806634, 2879806634, 2879806634, 3015691804, 2930048504, 2930048504, 2930048504, 2930048504, 2930048504, 2930048504, 2562846478]","['DERIDDER', 'DERIDDER', 'DERIDDER', 'DERIDDER', 'DERIDDER', 'DERIDDER', 'DERIDDER', 'DERIDDER', 'DERIDDER', 'DERIDDER', 'DERIDDER', 'DERIDDER', 'DERIDDER', 'DERIDDER', 'DERIDDER']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70643,"[2962377935, 2962377935, 2962377935, 2962377935, 2962377935, 2962377935, 2962377935]","['GRAND CHENIER', 'GRAND CHENIER', 'GRAND CHENIER', 'GRAND CHENIER', 'GRAND CHENIER', 'GRAND CHENIER', 'GRAND CHENIER']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70647,[2892377424],['IOWA'],['LA']
70648,[2967400736],['KINDER'],['LA']
70653,"[2793389878, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495, 2907284495]","['MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE', 'MERRYVILLE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70655,"[2864971560, 2864971560, 2864971560, 2864971560, 2864971560, 2992593581]","['OBERLIN', 'OBERLIN', 'OBERLIN', 'OBERLIN', 'OBERLIN', 'OBERLIN']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70656,"[2872771405, 2872771405]","['PITKIN', 'PITKIN']","['LA', 'LA']"
70657,"[2830621410, 2830621410, 2830621410, 2830621410, 2830621410, 2830621410, 2830621410, 3019626243, 3019626243, 3019626243, 3019626243, 3022498923]","['RAGLEY', 'RAGLEY', 'RAGLEY', 'RAGLEY', 'RAGLEY', 'RAGLEY', 'RAGLEY', 'RAGLEY', 'RAGLEY', 'RAGLEY', 'RAGLEY', 'RAGLEY']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70660,[2938509297],['SINGER'],['LA']
70663,"[2876946942, 2869495879, 2231759801, 3018898335, 3022142431, 2831997724, 2898232928, 3016236811, 3014131989, 2877554125]","['SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR', 'Sulphur', 'SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70665,"[2883253750, 2883253750, 2883253750, 2883253750, 2883253750, 2883253750, 2883253750, 2883253750, 2907552525, 2907552525, 2907552525, 2896634501, 2182205066, 3015850047, 2864386705, 2864386705]","['SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR', 'SULPHUR']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70668,"[3022476742, 3022476742, 3022476742, 3022476742, 3022476742, 3022476742, 3022476742, 3022476742]","['VINTON', 'VINTON', 'VINTON', 'VINTON', 'VINTON', 'VINTON', 'VINTON', 'VINTON']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70669,"[2844046558, 2844046558, 2844046558, 2844046558, 2844046558, 2844046558, 2844046558, 2844046558]","['WESTLAKE', 'WESTLAKE', 'WESTLAKE', 'WESTLAKE', 'WESTLAKE', 'WESTLAKE', 'WESTLAKE', 'WESTLAKE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70706,"[3021072499, 3019557166]","['DENHAM SPRINGS', 'DENHAM SPRINGS']","['LA', 'LA']"
70710,"[3009503437, 3009503437, 3009503437, 3009503437, 3009503437, 3009503437, 2868940597]","['ADDIS', 'ADDIS', 'ADDIS', 'ADDIS', 'ADDIS', 'ADDIS', 'ADDIS']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70714,"[3024015299, 3023840853, 2626618125, 2626618125, 2976125879, 2976125879, 2976125879, 2976125879, 2976125879, 2976125879, 2976125879, 2976125879, 2976125879, 2976125879, 2976125879, 2976125879, 2976125879, 2976125879]","['BAKER', 'BAKER', 'BAKER', 'BAKER', 'BAKER', 'BAKER', 'BAKER', 'BAKER', 'BAKER', 'BAKER', 'BAKER', 'BAKER', 'BAKER', 'BAKER', 'BAKER', 'BAKER', 'BAKER', 'BAKER']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70719,[3024385789],['BRUSLY'],['LA']
70722,"[2948771333, 2948771333, 2948771333, 2948771333, 2948771333, 2948771333, 2948771333, 2948771333, 2948771333, 2948771333, 2948771333, 2948771333, 2948771333]","['CLINTON', 'CLINTON', 'CLINTON', 'CLINTON', 'CLINTON', 'CLINTON', 'CLINTON', 'CLINTON', 'CLINTON', 'CLINTON', 'CLINTON', 'CLINTON', 'CLINTON']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70726,"[2872208082, 2808210999, 2808210999, 2808210999, 2921574169, 2921574169, 3022064658, 2884092988, 2884092988, 2922330031, 3001513154, 3012768792, 3020832967, 2925629796, 2925629796, 2898409026, 2898409026, 2898409026, 2898409026, 2898409026, 2898409026, 3019215829, 3017851148, 3017851148, 3017441353, 2900250395, 2885774545]","['DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS', 'DENHAM SPRINGS']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70730,"[3017028735, 3017028735, 2836449179, 2836449179, 2836449179, 2836449179]","['ETHEL', 'ETHEL', 'ETHEL', 'ETHEL', 'ETHEL', 'ETHEL']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70732,[3020522890],['FORDOCHE'],['LA']
70733,"[2908924090, 2908924090, 2908924090, 2908924090, 2908924090, 2904833198, 2904833198, 2904833198, 2904833198, 2904833198, 2889341587]","['FRENCH SETTLEMENT', 'FRENCH SETTLEMENT', 'FRENCH SETTLEMENT', 'FRENCH SETTLEMENT', 'FRENCH SETTLEMENT', 'FRENCH SETTLEMENT', 'FRENCH SETTLEMENT', 'FRENCH SETTLEMENT', 'FRENCH SETTLEMENT', 'FRENCH SETTLEMENT', 'FRENCH SETTLEMENT']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70734,"[2470674816, 2470674816, 2470674816, 2901568182, 2901568182, 2901568182, 2901568182, 2901568182, 2471311781, 2471311781, 2471311781, 2471311781, 2471311781, 2471311781, 2471311781, 2471311781]","['GEISMAR', 'GEISMAR', 'GEISMAR', 'GEISMAR', 'GEISMAR', 'GEISMAR', 'GEISMAR', 'GEISMAR', 'GEISMAR', 'GEISMAR', 'GEISMAR', 'GEISMAR', 'GEISMAR', 'GEISMAR', 'GEISMAR', 'GEISMAR']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70737,"[3024195749, 3023952782, 3023952782, 2821703624, 2821703624, 2821703624, 2821703624, 2821703624, 2821703624, 2821703624, 2821703624, 2852046353, 2852046353, 2852046353, 2852046353, 2852046353, 3022528588, 3020183581, 3020183581, 3020183581, 3020183581, 2325494646, 2325494646, 2325494646, 2325494646, 2325494646, 3018603156, 3018603156, 2958836546, 2958836546, 2958836546, 2958836546, 2958836546, 2958836546, 2958836546, 2958836546, 2958836546, 2958836546, 2958836546, 3009849559]","['GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'Gonzales', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES', 'GONZALES']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70739,"[2879419341, 2852944687, 3020630515, 2974485296, 2780567267]","['GREENWELL SPRINGS', 'GREENWELL SPRINGS', 'GREENWELL SPRINGS', 'GREENWELL SPRINGS', 'GREENWELL SPRINGS']","['LA', 'LA', 'LA', 'LA', 'LA']"
70740,"[2896091140, 2896091140]","['GROSSE TETE', 'GROSSE TETE']","['LA', 'LA']"
70744,"[2855423248, 2855423248, 2855423248]","['HOLDEN', 'HOLDEN', 'HOLDEN']","['LA', 'LA', 'LA']"
70752,[3024266706],['LAKELAND'],['LA']
70754,[164584997],['LIVINGSTON'],['LA']
70755,[3023745082],['LIVONIA'],['LA']
70757,[2932999529],['MARINGOUIN'],['LA']
70763,"[3024015323, 3022546925, 3022546925, 3022546925, 3022546925, 3022546925, 3022546925, 3022546925, 3022546925, 3022546925, 3022546925, 3022546925, 3020553654, 2929539693, 2864656959, 2864656959, 2864656959, 2864656959, 2864656959]","['PAULINA', 'PAULINA', 'PAULINA', 'PAULINA', 'PAULINA', 'PAULINA', 'PAULINA', 'PAULINA', 'PAULINA', 'PAULINA', 'PAULINA', 'PAULINA', 'PAULINA', 'PAULINA', 'PAULINA', 'PAULINA', 'PAULINA', 'PAULINA', 'PAULINA']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70764,"[3022480124, 3022480124, 3022480124, 3022480124, 3017765971, 2958098984, 2958098984, 2958098984, 2958098984, 2958098984, 2958098984]","['plaquemine', 'plaquemine', 'plaquemine', 'plaquemine', 'PLAQUEMINE', 'PLAQUEMINE', 'PLAQUEMINE', 'PLAQUEMINE', 'PLAQUEMINE', 'PLAQUEMINE', 'PLAQUEMINE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70767,"[3023836534, 3023836534, 3023836534, 2774599801, 2774599801, 2774599801, 2774599801, 3019647224, 3019427906, 2243800518, 2994785204]","['PORT ALLEN', 'PORT ALLEN', 'PORT ALLEN', 'PORT ALLEN', 'PORT ALLEN', 'PORT ALLEN', 'PORT ALLEN', 'PORT ALLEN', 'PORT ALLEN', 'PORT ALLEN', 'PORT ALLEN']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70769,"[1842958879, 1842958879, 3015875041, 3015875041, 2403610355, 2403610355, 2857335768, 2857335768, 3020634849, 2945240645, 2945240645, 2945240645, 2945240645, 2945240645, 3019513753, 3019369555, 2948895427]","['PRAIRIEVILLE', 'PRAIRIEVILLE', 'PRAIRIEVILLE', 'PRAIRIEVILLE', 'PRAIRIEVILLE', 'PRAIRIEVILLE', 'PRAIRIEVILLE', 'PRAIRIEVILLE', 'PRAIRIEVILLE', 'PRAIRIEVILLE', 'PRAIRIEVILLE', 'PRAIRIEVILLE', 'PRAIRIEVILLE', 'PRAIRIEVILLE', 'PRAIRIEVILLE', 'PRAIRIEVILLE', 'PRAIRIEVILLE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70774,"[2893295808, 2893295808, 2893295808]","['ST. AMANT', 'ST. AMANT', 'ST. AMANT']","['LA', 'LA', 'LA']"
70775,"[3022459496, 3019047856, 2958217205, 2958217205, 2958217205]","['ST FRANCISVLE', 'SAINT FRANCISVILLE', 'SAINT FRANCISVILLE', 'SAINT FRANCISVILLE', 'SAINT FRANCISVILLE']","['LA', 'LA', 'LA', 'LA', 'LA']"
70776,"[2986071928, 2986071928, 2986071928, 2986071928, 2986071928, 2986071928, 2986071928]","['SAINT GABRIEL', 'SAINT GABRIEL', 'SAINT GABRIEL', 'SAINT GABRIEL', 'SAINT GABRIEL', 'SAINT GABRIEL', 'SAINT GABRIEL']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70777,"[2887828274, 2887828274, 2887828274]","['SLAUGHTER', 'SLAUGHTER', 'SLAUGHTER']","['LA', 'LA', 'LA']"
70785,"[1484535413, 2887304241, 2890618359, 2890618359, 3019027432]","['WALKER', 'WALKER', 'WALKER', 'WALKER', 'WALKER']","['LA', 'LA', 'LA', 'LA', 'IA']"
70788,"[2848103927, 2848103927]","['WHITE CASTLE', 'WHITE CASTLE']","['LA', 'LA']"
70791,"[2889779064, 2889779064, 2896270236, 2896270236, 2926634767, 2926634767, 2926634767, 2926634767, 3022414805, 2764328442, 2875786046, 2875786046, 3021279024, 2509703202, 2509703202, 3018120016]","['ZACHARY', 'ZACHARY', 'ZACHARY', 'ZACHARY', 'ZACHARY', 'ZACHARY', 'ZACHARY', 'ZACHARY', 'ZACHARY', 'ZACHARY', 'ZACHARY', 'ZACHARY', 'ZACHARY', 'ZACHARY', 'ZACHARY', 'Zachary']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70802,"[2943415499, 2943415499, 2943415499, 2943415499, 2943415499, 2943415499, 2943415499, 2883868495, 2883868495, 2883868495, 2883868495, 2883868495, 2500910996, 2449522482]","['BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70805,"[2308138221, 2308138221, 2308138221, 2976870155]","['BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE']","['LA', 'LA', 'LA', 'LA']"
70806,"[3024038072, 2910476801, 3017524534, 3017524534]","['BATON ROUGE', 'SUITE 202', 'BATON ROUGE', 'BATON ROUGE']","['LA', 'LA', 'LA', 'LA']"
70808,"[2762432037, 2881780760, 2881780760, 2912722950, 3019354039, 3018986522, 3015481579]","['BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70809,"[2887792307, 2887792307, 2887792307, 2887792307, 2386734531, 2386734531, 2386734531, 3021729123, 2865978209, 2865978209, 2865978209, 2865978209, 3020733893, 2984544116, 2840898667]","['BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70810,"[2886980660, 2781782229, 2781782229, 2818859416, 2818859416, 3022236498, 3022236498, 2991383183, 2991383183, 2991383183, 3017125460, 3017125460, 3021980324, 3020157144, 3019477061, 3015207656, 2959329309, 2959329309, 2878525071]","['BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70811,"[3009755428, 3009755428, 2445102442, 2953268062, 2953268062, 2953268062, 2830486904, 2830486904]","['BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70814,"[2848568939, 2848568939, 3016200400, 3016200400, 3016200400, 2236836868]","['BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70815,"[3023834770, 3023834770, 3022328872, 2899070967, 2899070967, 2977549566, 2977549566, 2977549566, 2977549566]","['BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70816,"[3016306762, 3016306762, 2911135665, 3023535657, 3023555606, 2947653770, 2947653770, 2947653770, 2947653770, 2891222266, 3021840316, 3021840316, 3021530232, 2959239164, 2959239164, 2959239164, 3021519278, 2881362826, 2881362826, 2881362826, 2929881516, 2929881516, 2804824051, 2873619465, 2873619465, 2961638983, 2961638983, 2939574234, 2939574234, 2939574234, 2939574234, 2939574234, 2939574234, 2939574234, 2939574234, 3017888007, 2900534409]","['BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70817,"[3023686380, 2906383766, 2822647979, 2971131493, 2971131493, 2920741806, 2920741806, 2920741806, 1690108063]","['BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE', 'BATON ROUGE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70818,"[3018945004, 2840853855]","['BATON ROUGE', 'BATON ROUGE']","['LA', 'LA']"
70820,[2975349175],['BATON ROUGE'],['LA']
71001,"[2566574988, 2566574988, 2566574988, 2566574988, 2566574988, 2566574988, 2566574988, 2566574988, 2566574988, 2566574988, 2566574988]","['ARCADIA', 'ARCADIA', 'ARCADIA', 'ARCADIA', 'ARCADIA', 'ARCADIA', 'ARCADIA', 'ARCADIA', 'ARCADIA', 'ARCADIA', 'ARCADIA']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
71003,"[2848123526, 2848123526, 2848123526, 2848123526, 2848123526, 2848123526, 2848123526, 2795680965]","['ATHENS', 'ATHENS', 'ATHENS', 'ATHENS', 'ATHENS', 'ATHENS', 'ATHENS', 'ATHENS']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
71006,"[2908632022, 2908632022, 2908632022, 2908632022, 3017517665]","['BENTON', 'BENTON', 'BENTON', 'BENTON', 'BENTON']","['LA', 'LA', 'LA', 'LA', 'LA']"
71007,[3015981106],['BETHANY'],['LA']
71019,"[3022631212, 3021103569]","['COUSHATTA', 'COUSHATTA']","['LA', 'LA']"
71027,[3019546400],['FRIERSON'],['LA']
71030,[2891098093],['GLOSTER'],['LA']
71032,"[3017862382, 3002540983]","['GRAND CANE', 'GRAND CANE']","['LA', 'LA']"
71033,"[3021750985, 3021750985, 3015431791]","['GREENWOOD', 'GREENWOOD', 'GREENWOOD']","['LA', 'LA', 'LA']"
71037,"[2872767291, 2907564591, 2907564591, 2907564591, 2907564591, 2907564591, 3023805958, 2891496422, 2971876234]","['HAUGHTON', 'HAUGHTON', 'HAUGHTON', 'HAUGHTON', 'HAUGHTON', 'HAUGHTON', 'HAUGHTON', 'HAUGHTON', 'HAUGHTON']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
71038,"[2967046101, 2967046101, 2872217663, 2872217663, 2872217663, 2872217663, 3019366608]","['HAYNESVILLE', 'HAYNESVILLE', 'HAYNESVILLE', 'HAYNESVILLE', 'HAYNESVILLE', 'HAYNESVILLE', 'HAYNESVILLE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
71040,"[2891122100, 2891122100]","['HOMER', 'HOMER']","['LA', 'LA']"
71045,"[2991440148, 2991440148]","['JAMESTOWN', 'JAMESTOWN']","['LA', 'LA']"
71047,"[2953526292, 2973762338, 2973762338]","['KEITHVILLE', ' LA', ' LA']","['LA', 'LA', 'LA']"
71049,"[2797990645, 2797990645, 2797990645]","['LOGANSPORT', 'LOGANSPORT', 'LOGANSPORT']","['LA', 'LA', 'LA']"
71051,[3023139278],['ELM GROVE'],['IA']
71052,"[2985117428, 2985117428, 2985117428, 2985117428, 3003490672, 3022563413]","['MANSFIELD', 'MANSFIELD', 'MANSFIELD', 'MANSFIELD', 'MANSFIELD', 'MANSFIELD']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
71055,"[3024144559, 3018328474, 2834291973, 2834291973, 2834291973, 2834291973, 2834291973, 2952858367, 3017833079, 3003193925, 3003193925]","['MINDEN', 'MINDEN', 'MINDEN', 'MINDEN', 'MINDEN', 'MINDEN', 'MINDEN', 'MINDEN', 'MINDEN', 'MINDEN', 'MINDEN']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
71060,"[2591255982, 2591255982]","['MOORINGSPORT', 'MOORINGSPORT']","['LA', 'LA']"
71067,[1005532819],['PRINCETON'],['LA']
71069,[2995652768],['RODESSA'],['LA']
71075,"[2760269888, 2760269888]","['SPRINGHILL', 'SPRINGHILL']","['LA', 'LA']"
71078,"[3020253477, 2957007164, 2957007164, 2957007164, 2957007164, 2957007164, 2957007164, 2957007164, 2957007164, 2957007164, 2957007164, 2957007164, 2263885694, 2857759621, 2857759621, 2857759621, 2857759621, 2857759621, 2857759621, 2857759621]","['STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL', 'STONEWALL']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
71082,"[2522293357, 2522293357]","['VIVIAN', 'VIVIAN']","['LA', 'LA']"
